{'systime': '10:30:00', 'ltime': '无', 'code': 'A', 'number': '0', 'price': '100', 'bidinfo': '上半场'}
{'systime': '10:31:49', 'ltime': '10:30:16', 'code': 'A', 'number': '46327', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:50', 'ltime': '10:30:16', 'code': 'A', 'number': '46544', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:50', 'ltime': '10:30:16', 'code': 'A', 'number': '46544', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:51', 'ltime': '10:30:16', 'code': 'A', 'number': '46719', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:51', 'ltime': '10:30:16', 'code': 'A', 'number': '46719', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:52', 'ltime': '10:30:16', 'code': 'A', 'number': '46938', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:52', 'ltime': '10:30:16', 'code': 'A', 'number': '46938', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:53', 'ltime': '10:30:16', 'code': 'A', 'number': '47119', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:53', 'ltime': '10:30:16', 'code': 'A', 'number': '47119', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:54', 'ltime': '10:30:16', 'code': 'A', 'number': '47309', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:54', 'ltime': '10:30:16', 'code': 'A', 'number': '47309', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:55', 'ltime': '10:30:16', 'code': 'A', 'number': '47496', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:55', 'ltime': '10:30:16', 'code': 'A', 'number': '47496', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:56', 'ltime': '10:30:16', 'code': 'A', 'number': '47692', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:56', 'ltime': '10:30:16', 'code': 'A', 'number': '47692', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:57', 'ltime': '10:30:16', 'code': 'A', 'number': '47868', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:57', 'ltime': '10:30:16', 'code': 'A', 'number': '47868', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:58', 'ltime': '10:30:16', 'code': 'A', 'number': '48071', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:58', 'ltime': '10:30:16', 'code': 'A', 'number': '48071', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:59', 'ltime': '10:30:16', 'code': 'A', 'number': '48249', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:31:59', 'ltime': '10:30:16', 'code': 'A', 'number': '48249', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:00', 'ltime': '10:30:16', 'code': 'A', 'number': '48425', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:00', 'ltime': '10:30:16', 'code': 'A', 'number': '48425', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:01', 'ltime': '10:30:16', 'code': 'A', 'number': '48597', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:01', 'ltime': '10:30:16', 'code': 'A', 'number': '48597', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:02', 'ltime': '10:30:16', 'code': 'A', 'number': '48781', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:02', 'ltime': '10:30:16', 'code': 'A', 'number': '48781', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:03', 'ltime': '10:30:16', 'code': 'A', 'number': '48948', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:03', 'ltime': '10:30:16', 'code': 'A', 'number': '48948', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:04', 'ltime': '10:30:16', 'code': 'A', 'number': '49153', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:04', 'ltime': '10:30:16', 'code': 'A', 'number': '49153', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:05', 'ltime': '10:30:16', 'code': 'A', 'number': '49349', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:05', 'ltime': '10:30:16', 'code': 'A', 'number': '49349', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:06', 'ltime': '10:30:16', 'code': 'A', 'number': '49520', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:06', 'ltime': '10:30:16', 'code': 'A', 'number': '49520', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:07', 'ltime': '10:30:16', 'code': 'A', 'number': '49701', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:07', 'ltime': '10:30:16', 'code': 'A', 'number': '49701', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:08', 'ltime': '10:30:16', 'code': 'A', 'number': '49913', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:08', 'ltime': '10:30:16', 'code': 'A', 'number': '49913', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:09', 'ltime': '10:30:16', 'code': 'A', 'number': '50071', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:09', 'ltime': '10:30:16', 'code': 'A', 'number': '50071', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:10', 'ltime': '10:30:16', 'code': 'A', 'number': '50235', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:10', 'ltime': '10:30:16', 'code': 'A', 'number': '50235', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:11', 'ltime': '10:30:16', 'code': 'A', 'number': '50412', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:11', 'ltime': '10:30:16', 'code': 'A', 'number': '50412', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:12', 'ltime': '10:30:16', 'code': 'A', 'number': '50591', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:13', 'ltime': '10:30:16', 'code': 'A', 'number': '50758', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:13', 'ltime': '10:30:16', 'code': 'A', 'number': '50758', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:14', 'ltime': '10:30:16', 'code': 'A', 'number': '50930', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:14', 'ltime': '10:30:16', 'code': 'A', 'number': '50930', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:14', 'ltime': '10:30:16', 'code': 'A', 'number': '50930', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:15', 'ltime': '10:30:16', 'code': 'A', 'number': '51074', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:15', 'ltime': '10:30:16', 'code': 'A', 'number': '51074', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:16', 'ltime': '10:30:16', 'code': 'A', 'number': '51229', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:17', 'ltime': '10:30:16', 'code': 'A', 'number': '51379', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:17', 'ltime': '10:30:16', 'code': 'A', 'number': '51379', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:17', 'ltime': '10:30:16', 'code': 'A', 'number': '51379', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:18', 'ltime': '10:30:16', 'code': 'A', 'number': '51537', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:19', 'ltime': '10:30:16', 'code': 'A', 'number': '51687', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:19', 'ltime': '10:30:16', 'code': 'A', 'number': '51687', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:19', 'ltime': '10:30:16', 'code': 'A', 'number': '51687', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:20', 'ltime': '10:30:16', 'code': 'A', 'number': '51836', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:20', 'ltime': '10:30:16', 'code': 'A', 'number': '51836', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:21', 'ltime': '10:30:16', 'code': 'A', 'number': '51998', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:21', 'ltime': '10:30:16', 'code': 'A', 'number': '51998', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:22', 'ltime': '10:30:16', 'code': 'A', 'number': '52254', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:22', 'ltime': '10:30:16', 'code': 'A', 'number': '52254', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:23', 'ltime': '10:30:16', 'code': 'A', 'number': '52494', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:23', 'ltime': '10:30:16', 'code': 'A', 'number': '52494', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:24', 'ltime': '10:30:16', 'code': 'A', 'number': '52667', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:24', 'ltime': '10:30:16', 'code': 'A', 'number': '52667', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:25', 'ltime': '10:30:16', 'code': 'A', 'number': '52816', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:25', 'ltime': '10:30:16', 'code': 'A', 'number': '52816', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:26', 'ltime': '10:30:16', 'code': 'A', 'number': '53006', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:26', 'ltime': '10:30:16', 'code': 'A', 'number': '53006', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:27', 'ltime': '10:30:16', 'code': 'A', 'number': '53251', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:27', 'ltime': '10:30:16', 'code': 'A', 'number': '53251', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:28', 'ltime': '10:30:16', 'code': 'A', 'number': '53417', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:28', 'ltime': '10:30:16', 'code': 'A', 'number': '53417', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:29', 'ltime': '10:30:16', 'code': 'A', 'number': '53573', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:29', 'ltime': '10:30:16', 'code': 'A', 'number': '53573', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:30', 'ltime': '10:30:16', 'code': 'A', 'number': '53715', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:30', 'ltime': '10:30:16', 'code': 'A', 'number': '53715', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:31', 'ltime': '10:30:16', 'code': 'A', 'number': '53860', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:31', 'ltime': '10:30:16', 'code': 'A', 'number': '53860', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:33', 'ltime': '10:30:16', 'code': 'A', 'number': '54008', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:33', 'ltime': '10:30:16', 'code': 'A', 'number': '54008', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:34', 'ltime': '10:30:16', 'code': 'A', 'number': '54148', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:34', 'ltime': '10:30:16', 'code': 'A', 'number': '54148', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:35', 'ltime': '10:30:16', 'code': 'A', 'number': '54320', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:35', 'ltime': '10:30:16', 'code': 'A', 'number': '54320', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:36', 'ltime': '10:30:16', 'code': 'A', 'number': '54460', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:36', 'ltime': '10:30:16', 'code': 'A', 'number': '54460', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:37', 'ltime': '10:30:16', 'code': 'A', 'number': '54565', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:37', 'ltime': '10:30:16', 'code': 'A', 'number': '54565', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:38', 'ltime': '10:30:16', 'code': 'A', 'number': '54722', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:38', 'ltime': '10:30:16', 'code': 'A', 'number': '54722', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:39', 'ltime': '10:30:16', 'code': 'A', 'number': '54858', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:39', 'ltime': '10:30:16', 'code': 'A', 'number': '54858', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:40', 'ltime': '10:30:16', 'code': 'A', 'number': '55008', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:40', 'ltime': '10:30:16', 'code': 'A', 'number': '55008', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:41', 'ltime': '10:30:16', 'code': 'A', 'number': '55194', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:41', 'ltime': '10:30:16', 'code': 'A', 'number': '55194', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:42', 'ltime': '10:30:16', 'code': 'A', 'number': '55330', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:42', 'ltime': '10:30:16', 'code': 'A', 'number': '55330', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:43', 'ltime': '10:30:16', 'code': 'A', 'number': '55444', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:43', 'ltime': '10:30:16', 'code': 'A', 'number': '55444', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:44', 'ltime': '10:30:16', 'code': 'A', 'number': '55595', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:44', 'ltime': '10:30:16', 'code': 'A', 'number': '55595', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:45', 'ltime': '10:30:16', 'code': 'A', 'number': '55729', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:45', 'ltime': '10:30:16', 'code': 'A', 'number': '55729', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:46', 'ltime': '10:30:16', 'code': 'A', 'number': '55852', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:46', 'ltime': '10:30:16', 'code': 'A', 'number': '55852', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:47', 'ltime': '10:30:16', 'code': 'A', 'number': '55990', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:47', 'ltime': '10:30:16', 'code': 'A', 'number': '55990', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:48', 'ltime': '10:30:16', 'code': 'A', 'number': '56139', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:48', 'ltime': '10:30:16', 'code': 'A', 'number': '56139', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:49', 'ltime': '10:30:16', 'code': 'A', 'number': '56311', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:49', 'ltime': '10:30:16', 'code': 'A', 'number': '56311', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:50', 'ltime': '10:30:16', 'code': 'A', 'number': '56430', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:50', 'ltime': '10:30:16', 'code': 'A', 'number': '56430', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:51', 'ltime': '10:30:16', 'code': 'A', 'number': '56540', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:51', 'ltime': '10:30:16', 'code': 'A', 'number': '56540', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:52', 'ltime': '10:30:16', 'code': 'A', 'number': '56666', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:52', 'ltime': '10:30:16', 'code': 'A', 'number': '56666', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:53', 'ltime': '10:30:16', 'code': 'A', 'number': '56811', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:53', 'ltime': '10:30:16', 'code': 'A', 'number': '56811', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:54', 'ltime': '10:30:16', 'code': 'A', 'number': '56927', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:54', 'ltime': '10:30:16', 'code': 'A', 'number': '56927', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:55', 'ltime': '10:30:16', 'code': 'A', 'number': '57049', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:55', 'ltime': '10:30:16', 'code': 'A', 'number': '57049', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:56', 'ltime': '10:30:16', 'code': 'A', 'number': '57161', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:56', 'ltime': '10:30:16', 'code': 'A', 'number': '57161', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:57', 'ltime': '10:30:16', 'code': 'A', 'number': '57294', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:57', 'ltime': '10:30:16', 'code': 'A', 'number': '57294', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:58', 'ltime': '10:30:16', 'code': 'A', 'number': '57414', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:58', 'ltime': '10:30:16', 'code': 'A', 'number': '57414', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:59', 'ltime': '10:30:16', 'code': 'A', 'number': '57534', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:32:59', 'ltime': '10:30:16', 'code': 'A', 'number': '57534', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:00', 'ltime': '10:30:16', 'code': 'A', 'number': '57654', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:00', 'ltime': '10:30:16', 'code': 'A', 'number': '57654', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:01', 'ltime': '10:30:16', 'code': 'A', 'number': '57779', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:01', 'ltime': '10:30:16', 'code': 'A', 'number': '57779', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:02', 'ltime': '10:30:16', 'code': 'A', 'number': '57908', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:02', 'ltime': '10:30:16', 'code': 'A', 'number': '57908', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:03', 'ltime': '10:30:16', 'code': 'A', 'number': '58018', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:03', 'ltime': '10:30:16', 'code': 'A', 'number': '58018', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:04', 'ltime': '10:30:16', 'code': 'A', 'number': '58176', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:04', 'ltime': '10:30:16', 'code': 'A', 'number': '58176', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:05', 'ltime': '10:30:16', 'code': 'A', 'number': '58290', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:05', 'ltime': '10:30:16', 'code': 'A', 'number': '58290', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:06', 'ltime': '10:30:16', 'code': 'A', 'number': '58414', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:06', 'ltime': '10:30:16', 'code': 'A', 'number': '58414', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:07', 'ltime': '10:30:16', 'code': 'A', 'number': '58519', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:07', 'ltime': '10:30:16', 'code': 'A', 'number': '58519', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:08', 'ltime': '10:30:16', 'code': 'A', 'number': '58634', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:08', 'ltime': '10:30:16', 'code': 'A', 'number': '58634', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:09', 'ltime': '10:30:16', 'code': 'A', 'number': '58772', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:09', 'ltime': '10:30:16', 'code': 'A', 'number': '58772', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:10', 'ltime': '10:30:16', 'code': 'A', 'number': '58888', 'price': '72600', 'bidinfo': '上半场'}
{'systime': '10:33:10', 'ltime': '10:30:16', 'code': 'A', 'number': '58888', 'price': '72600', 'bidinfo': '上半场'}
