{'price': '100', 'code': 'A', 'systime': '10:30:00', 'bidinfo': '上半场', 'ltime': '无', 'number': '0'}
{'price': '72600', 'code': 'A', 'systime': '10:32:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '46908'}
{'price': '72600', 'code': 'A', 'systime': '10:32:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '46908'}
{'price': '72600', 'code': 'A', 'systime': '10:32:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47052'}
{'price': '72600', 'code': 'A', 'systime': '10:32:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47052'}
{'price': '72600', 'code': 'A', 'systime': '10:32:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47165'}
{'price': '72600', 'code': 'A', 'systime': '10:32:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47165'}
{'price': '72600', 'code': 'A', 'systime': '10:32:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47300'}
{'price': '72600', 'code': 'A', 'systime': '10:32:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47300'}
{'price': '72600', 'code': 'A', 'systime': '10:32:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47449'}
{'price': '72600', 'code': 'A', 'systime': '10:32:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47449'}
{'price': '72600', 'code': 'A', 'systime': '10:32:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47592'}
{'price': '72600', 'code': 'A', 'systime': '10:32:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47592'}
{'price': '72600', 'code': 'A', 'systime': '10:32:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47729'}
{'price': '72600', 'code': 'A', 'systime': '10:32:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47729'}
{'price': '72600', 'code': 'A', 'systime': '10:32:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47853'}
{'price': '72600', 'code': 'A', 'systime': '10:32:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47853'}
{'price': '72600', 'code': 'A', 'systime': '10:32:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47958'}
{'price': '72600', 'code': 'A', 'systime': '10:32:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '47958'}
{'price': '72600', 'code': 'A', 'systime': '10:32:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48082'}
{'price': '72600', 'code': 'A', 'systime': '10:32:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48082'}
{'price': '72600', 'code': 'A', 'systime': '10:32:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48227'}
{'price': '72600', 'code': 'A', 'systime': '10:32:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48227'}
{'price': '72600', 'code': 'A', 'systime': '10:32:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48380'}
{'price': '72600', 'code': 'A', 'systime': '10:32:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48380'}
{'price': '72600', 'code': 'A', 'systime': '10:32:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48496'}
{'price': '72600', 'code': 'A', 'systime': '10:32:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48496'}
{'price': '72600', 'code': 'A', 'systime': '10:32:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48613'}
{'price': '72600', 'code': 'A', 'systime': '10:32:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48613'}
{'price': '72600', 'code': 'A', 'systime': '10:32:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48745'}
{'price': '72600', 'code': 'A', 'systime': '10:32:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48745'}
{'price': '72600', 'code': 'A', 'systime': '10:32:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48856'}
{'price': '72600', 'code': 'A', 'systime': '10:32:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48856'}
{'price': '72600', 'code': 'A', 'systime': '10:32:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48969'}
{'price': '72600', 'code': 'A', 'systime': '10:32:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '48969'}
{'price': '72600', 'code': 'A', 'systime': '10:32:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49078'}
{'price': '72600', 'code': 'A', 'systime': '10:32:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49078'}
{'price': '72600', 'code': 'A', 'systime': '10:32:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49205'}
{'price': '72600', 'code': 'A', 'systime': '10:32:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49205'}
{'price': '72600', 'code': 'A', 'systime': '10:32:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49325'}
{'price': '72600', 'code': 'A', 'systime': '10:32:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49325'}
{'price': '72600', 'code': 'A', 'systime': '10:32:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49512'}
{'price': '72600', 'code': 'A', 'systime': '10:32:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '49512'}
{'price': '72600', 'code': 'A', 'systime': '10:32:22', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50145'}
{'price': '72600', 'code': 'A', 'systime': '10:32:22', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50145'}
{'price': '72600', 'code': 'A', 'systime': '10:32:23', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50499'}
{'price': '72600', 'code': 'A', 'systime': '10:32:23', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50499'}
{'price': '72600', 'code': 'A', 'systime': '10:32:24', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50671'}
{'price': '72600', 'code': 'A', 'systime': '10:32:24', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50671'}
{'price': '72600', 'code': 'A', 'systime': '10:32:25', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50798'}
{'price': '72600', 'code': 'A', 'systime': '10:32:25', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50798'}
{'price': '72600', 'code': 'A', 'systime': '10:32:26', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50904'}
{'price': '72600', 'code': 'A', 'systime': '10:32:26', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '50904'}
{'price': '72600', 'code': 'A', 'systime': '10:32:27', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51007'}
{'price': '72600', 'code': 'A', 'systime': '10:32:27', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51007'}
{'price': '72600', 'code': 'A', 'systime': '10:32:28', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51138'}
{'price': '72600', 'code': 'A', 'systime': '10:32:28', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51138'}
{'price': '72600', 'code': 'A', 'systime': '10:32:29', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51245'}
{'price': '72600', 'code': 'A', 'systime': '10:32:29', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51245'}
{'price': '72600', 'code': 'A', 'systime': '10:32:30', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51367'}
{'price': '72600', 'code': 'A', 'systime': '10:32:30', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51367'}
{'price': '72600', 'code': 'A', 'systime': '10:32:31', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51463'}
{'price': '72600', 'code': 'A', 'systime': '10:32:31', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51463'}
{'price': '72600', 'code': 'A', 'systime': '10:32:32', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51600'}
{'price': '72600', 'code': 'A', 'systime': '10:32:32', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51600'}
{'price': '72600', 'code': 'A', 'systime': '10:32:33', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51733'}
{'price': '72600', 'code': 'A', 'systime': '10:32:33', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51733'}
{'price': '72600', 'code': 'A', 'systime': '10:32:34', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51854'}
{'price': '72600', 'code': 'A', 'systime': '10:32:34', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51854'}
{'price': '72600', 'code': 'A', 'systime': '10:32:35', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51973'}
{'price': '72600', 'code': 'A', 'systime': '10:32:35', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '51973'}
{'price': '72600', 'code': 'A', 'systime': '10:32:36', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52098'}
{'price': '72600', 'code': 'A', 'systime': '10:32:36', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52098'}
{'price': '72600', 'code': 'A', 'systime': '10:32:37', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52212'}
{'price': '72600', 'code': 'A', 'systime': '10:32:37', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52212'}
{'price': '72600', 'code': 'A', 'systime': '10:32:38', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52326'}
{'price': '72600', 'code': 'A', 'systime': '10:32:38', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52326'}
{'price': '72600', 'code': 'A', 'systime': '10:32:39', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52447'}
{'price': '72600', 'code': 'A', 'systime': '10:32:39', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52447'}
{'price': '72600', 'code': 'A', 'systime': '10:32:40', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52559'}
{'price': '72600', 'code': 'A', 'systime': '10:32:40', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52559'}
{'price': '72600', 'code': 'A', 'systime': '10:32:41', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52692'}
{'price': '72600', 'code': 'A', 'systime': '10:32:41', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52692'}
{'price': '72600', 'code': 'A', 'systime': '10:32:42', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52808'}
{'price': '72600', 'code': 'A', 'systime': '10:32:42', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52808'}
{'price': '72600', 'code': 'A', 'systime': '10:32:43', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52941'}
{'price': '72600', 'code': 'A', 'systime': '10:32:43', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '52941'}
{'price': '72600', 'code': 'A', 'systime': '10:32:44', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53053'}
{'price': '72600', 'code': 'A', 'systime': '10:32:44', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53053'}
{'price': '72600', 'code': 'A', 'systime': '10:32:45', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53182'}
{'price': '72600', 'code': 'A', 'systime': '10:32:45', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53182'}
{'price': '72600', 'code': 'A', 'systime': '10:32:46', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53288'}
{'price': '72600', 'code': 'A', 'systime': '10:32:46', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53288'}
{'price': '72600', 'code': 'A', 'systime': '10:32:47', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53381'}
{'price': '72600', 'code': 'A', 'systime': '10:32:47', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53381'}
{'price': '72600', 'code': 'A', 'systime': '10:32:48', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53482'}
{'price': '72600', 'code': 'A', 'systime': '10:32:48', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53482'}
{'price': '72600', 'code': 'A', 'systime': '10:32:49', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53579'}
{'price': '72600', 'code': 'A', 'systime': '10:32:49', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53579'}
{'price': '72600', 'code': 'A', 'systime': '10:32:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53683'}
{'price': '72600', 'code': 'A', 'systime': '10:32:50', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53683'}
{'price': '72600', 'code': 'A', 'systime': '10:32:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53776'}
{'price': '72600', 'code': 'A', 'systime': '10:32:51', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53776'}
{'price': '72600', 'code': 'A', 'systime': '10:32:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53899'}
{'price': '72600', 'code': 'A', 'systime': '10:32:52', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53899'}
{'price': '72600', 'code': 'A', 'systime': '10:32:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53986'}
{'price': '72600', 'code': 'A', 'systime': '10:32:53', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '53986'}
{'price': '72600', 'code': 'A', 'systime': '10:32:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54095'}
{'price': '72600', 'code': 'A', 'systime': '10:32:54', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54095'}
{'price': '72600', 'code': 'A', 'systime': '10:32:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54184'}
{'price': '72600', 'code': 'A', 'systime': '10:32:55', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54184'}
{'price': '72600', 'code': 'A', 'systime': '10:32:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54283'}
{'price': '72600', 'code': 'A', 'systime': '10:32:56', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54283'}
{'price': '72600', 'code': 'A', 'systime': '10:32:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54412'}
{'price': '72600', 'code': 'A', 'systime': '10:32:57', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54412'}
{'price': '72600', 'code': 'A', 'systime': '10:32:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54508'}
{'price': '72600', 'code': 'A', 'systime': '10:32:58', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54508'}
{'price': '72600', 'code': 'A', 'systime': '10:32:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54596'}
{'price': '72600', 'code': 'A', 'systime': '10:32:59', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54596'}
{'price': '72600', 'code': 'A', 'systime': '10:33:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54714'}
{'price': '72600', 'code': 'A', 'systime': '10:33:00', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54714'}
{'price': '72600', 'code': 'A', 'systime': '10:33:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54821'}
{'price': '72600', 'code': 'A', 'systime': '10:33:01', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54821'}
{'price': '72600', 'code': 'A', 'systime': '10:33:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54916'}
{'price': '72600', 'code': 'A', 'systime': '10:33:02', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '54916'}
{'price': '72600', 'code': 'A', 'systime': '10:33:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55013'}
{'price': '72600', 'code': 'A', 'systime': '10:33:03', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55013'}
{'price': '72600', 'code': 'A', 'systime': '10:33:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55132'}
{'price': '72600', 'code': 'A', 'systime': '10:33:04', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55132'}
{'price': '72600', 'code': 'A', 'systime': '10:33:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55227'}
{'price': '72600', 'code': 'A', 'systime': '10:33:05', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55227'}
{'price': '72600', 'code': 'A', 'systime': '10:33:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55374'}
{'price': '72600', 'code': 'A', 'systime': '10:33:06', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55374'}
{'price': '72600', 'code': 'A', 'systime': '10:33:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55478'}
{'price': '72600', 'code': 'A', 'systime': '10:33:07', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55478'}
{'price': '72600', 'code': 'A', 'systime': '10:33:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55574'}
{'price': '72600', 'code': 'A', 'systime': '10:33:08', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55574'}
{'price': '72600', 'code': 'A', 'systime': '10:33:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55666'}
{'price': '72600', 'code': 'A', 'systime': '10:33:09', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55666'}
{'price': '72600', 'code': 'A', 'systime': '10:33:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55800'}
{'price': '72600', 'code': 'A', 'systime': '10:33:10', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55800'}
{'price': '72600', 'code': 'A', 'systime': '10:33:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55913'}
{'price': '72600', 'code': 'A', 'systime': '10:33:11', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '55913'}
{'price': '72600', 'code': 'A', 'systime': '10:33:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56021'}
{'price': '72600', 'code': 'A', 'systime': '10:33:12', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56021'}
{'price': '72600', 'code': 'A', 'systime': '10:33:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56123'}
{'price': '72600', 'code': 'A', 'systime': '10:33:13', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56123'}
{'price': '72600', 'code': 'A', 'systime': '10:33:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56223'}
{'price': '72600', 'code': 'A', 'systime': '10:33:14', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56223'}
{'price': '72600', 'code': 'A', 'systime': '10:33:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56339'}
{'price': '72600', 'code': 'A', 'systime': '10:33:15', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56339'}
{'price': '72600', 'code': 'A', 'systime': '10:33:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56447'}
{'price': '72600', 'code': 'A', 'systime': '10:33:16', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56447'}
{'price': '72600', 'code': 'A', 'systime': '10:33:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56561'}
{'price': '72600', 'code': 'A', 'systime': '10:33:17', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56561'}
{'price': '72600', 'code': 'A', 'systime': '10:33:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56654'}
{'price': '72600', 'code': 'A', 'systime': '10:33:18', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56654'}
{'price': '72600', 'code': 'A', 'systime': '10:33:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56776'}
{'price': '72600', 'code': 'A', 'systime': '10:33:19', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56776'}
{'price': '72600', 'code': 'A', 'systime': '10:33:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56857'}
{'price': '72600', 'code': 'A', 'systime': '10:33:20', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56857'}
{'price': '72600', 'code': 'A', 'systime': '10:33:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56937'}
{'price': '72600', 'code': 'A', 'systime': '10:33:21', 'bidinfo': '上半场', 'ltime': '10:30:13', 'number': '56937'}
