{'price': '100', 'systime': '10:30:00', 'code': 'A', 'number': '0', 'ltime': '无', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:51', 'code': 'A', 'number': '61075', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:51', 'code': 'A', 'number': '61075', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:52', 'code': 'A', 'number': '61287', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:52', 'code': 'A', 'number': '61287', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:53', 'code': 'A', 'number': '61526', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:53', 'code': 'A', 'number': '61526', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:54', 'code': 'A', 'number': '61764', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:54', 'code': 'A', 'number': '61764', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:55', 'code': 'A', 'number': '61980', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:56', 'code': 'A', 'number': '62208', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:56', 'code': 'A', 'number': '62208', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:57', 'code': 'A', 'number': '62425', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:57', 'code': 'A', 'number': '62425', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:58', 'code': 'A', 'number': '62629', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:58', 'code': 'A', 'number': '62629', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:59', 'code': 'A', 'number': '62818', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:31:59', 'code': 'A', 'number': '62818', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:00', 'code': 'A', 'number': '63005', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:00', 'code': 'A', 'number': '63005', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:01', 'code': 'A', 'number': '63211', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:01', 'code': 'A', 'number': '63211', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:02', 'code': 'A', 'number': '63412', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:02', 'code': 'A', 'number': '63412', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:03', 'code': 'A', 'number': '63586', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:03', 'code': 'A', 'number': '63586', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:04', 'code': 'A', 'number': '63760', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:04', 'code': 'A', 'number': '63760', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:05', 'code': 'A', 'number': '63955', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:05', 'code': 'A', 'number': '63955', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:06', 'code': 'A', 'number': '64150', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:06', 'code': 'A', 'number': '64150', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:07', 'code': 'A', 'number': '64342', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:07', 'code': 'A', 'number': '64342', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:08', 'code': 'A', 'number': '64518', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:08', 'code': 'A', 'number': '64518', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:09', 'code': 'A', 'number': '64712', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:09', 'code': 'A', 'number': '64712', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:10', 'code': 'A', 'number': '64892', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:10', 'code': 'A', 'number': '64892', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:11', 'code': 'A', 'number': '65082', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:12', 'code': 'A', 'number': '65236', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:12', 'code': 'A', 'number': '65236', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:13', 'code': 'A', 'number': '65386', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:13', 'code': 'A', 'number': '65386', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:14', 'code': 'A', 'number': '65555', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:14', 'code': 'A', 'number': '65555', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:15', 'code': 'A', 'number': '65726', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:15', 'code': 'A', 'number': '65726', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:16', 'code': 'A', 'number': '65916', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:16', 'code': 'A', 'number': '65916', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:17', 'code': 'A', 'number': '66087', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:17', 'code': 'A', 'number': '66087', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:18', 'code': 'A', 'number': '66240', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:18', 'code': 'A', 'number': '66240', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:19', 'code': 'A', 'number': '66422', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:19', 'code': 'A', 'number': '66422', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:20', 'code': 'A', 'number': '66626', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:20', 'code': 'A', 'number': '66626', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:21', 'code': 'A', 'number': '66811', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:21', 'code': 'A', 'number': '66811', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:22', 'code': 'A', 'number': '67048', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:22', 'code': 'A', 'number': '67048', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:23', 'code': 'A', 'number': '67610', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:23', 'code': 'A', 'number': '67610', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:24', 'code': 'A', 'number': '67968', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:24', 'code': 'A', 'number': '67968', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:25', 'code': 'A', 'number': '68127', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:25', 'code': 'A', 'number': '68127', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:26', 'code': 'A', 'number': '68283', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:26', 'code': 'A', 'number': '68283', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:27', 'code': 'A', 'number': '68438', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:27', 'code': 'A', 'number': '68438', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:28', 'code': 'A', 'number': '68603', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:28', 'code': 'A', 'number': '68603', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:29', 'code': 'A', 'number': '68768', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:29', 'code': 'A', 'number': '68768', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:30', 'code': 'A', 'number': '68948', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:30', 'code': 'A', 'number': '68948', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:31', 'code': 'A', 'number': '69073', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:31', 'code': 'A', 'number': '69073', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:32', 'code': 'A', 'number': '69245', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:32', 'code': 'A', 'number': '69245', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:33', 'code': 'A', 'number': '69413', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:33', 'code': 'A', 'number': '69413', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:34', 'code': 'A', 'number': '69548', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:34', 'code': 'A', 'number': '69548', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:35', 'code': 'A', 'number': '69703', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:35', 'code': 'A', 'number': '69703', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:36', 'code': 'A', 'number': '69838', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:36', 'code': 'A', 'number': '69838', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:37', 'code': 'A', 'number': '69999', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:37', 'code': 'A', 'number': '69999', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:38', 'code': 'A', 'number': '70158', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:38', 'code': 'A', 'number': '70158', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:39', 'code': 'A', 'number': '70288', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:39', 'code': 'A', 'number': '70288', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:40', 'code': 'A', 'number': '70449', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:40', 'code': 'A', 'number': '70449', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:41', 'code': 'A', 'number': '70581', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:41', 'code': 'A', 'number': '70581', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:42', 'code': 'A', 'number': '70719', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:42', 'code': 'A', 'number': '70719', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:43', 'code': 'A', 'number': '70850', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:43', 'code': 'A', 'number': '70850', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:44', 'code': 'A', 'number': '70979', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:44', 'code': 'A', 'number': '70979', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:45', 'code': 'A', 'number': '71099', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:45', 'code': 'A', 'number': '71099', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:46', 'code': 'A', 'number': '71241', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:46', 'code': 'A', 'number': '71241', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:47', 'code': 'A', 'number': '71377', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:47', 'code': 'A', 'number': '71377', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:48', 'code': 'A', 'number': '71524', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:48', 'code': 'A', 'number': '71524', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:49', 'code': 'A', 'number': '71652', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:49', 'code': 'A', 'number': '71652', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:50', 'code': 'A', 'number': '71783', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:50', 'code': 'A', 'number': '71783', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:51', 'code': 'A', 'number': '71912', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:51', 'code': 'A', 'number': '71912', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:52', 'code': 'A', 'number': '72036', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:52', 'code': 'A', 'number': '72036', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:53', 'code': 'A', 'number': '72160', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:53', 'code': 'A', 'number': '72160', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:54', 'code': 'A', 'number': '72282', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:54', 'code': 'A', 'number': '72282', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:55', 'code': 'A', 'number': '72423', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:55', 'code': 'A', 'number': '72423', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:56', 'code': 'A', 'number': '72571', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:56', 'code': 'A', 'number': '72571', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:57', 'code': 'A', 'number': '72713', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:57', 'code': 'A', 'number': '72713', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:58', 'code': 'A', 'number': '72855', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:58', 'code': 'A', 'number': '72855', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:59', 'code': 'A', 'number': '72988', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:32:59', 'code': 'A', 'number': '72988', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:00', 'code': 'A', 'number': '73123', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:00', 'code': 'A', 'number': '73123', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:01', 'code': 'A', 'number': '73245', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:01', 'code': 'A', 'number': '73245', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:02', 'code': 'A', 'number': '73360', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:02', 'code': 'A', 'number': '73360', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:03', 'code': 'A', 'number': '73477', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:03', 'code': 'A', 'number': '73477', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:04', 'code': 'A', 'number': '73606', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:04', 'code': 'A', 'number': '73606', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:05', 'code': 'A', 'number': '73734', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:05', 'code': 'A', 'number': '73734', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:06', 'code': 'A', 'number': '73877', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:06', 'code': 'A', 'number': '73877', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:07', 'code': 'A', 'number': '74006', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:07', 'code': 'A', 'number': '74006', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:08', 'code': 'A', 'number': '74135', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:08', 'code': 'A', 'number': '74135', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:09', 'code': 'A', 'number': '74247', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:09', 'code': 'A', 'number': '74247', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:10', 'code': 'A', 'number': '74398', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:10', 'code': 'A', 'number': '74398', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:11', 'code': 'A', 'number': '74514', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:11', 'code': 'A', 'number': '74514', 'ltime': '10:30:12', 'bidinfo': '上半场'}
{'price': '72600', 'systime': '10:33:12', 'code': 'A', 'number': '74639', 'ltime': '10:30:12', 'bidinfo': '上半场'}
